date,open,max,min,close,vol
1997-09-05,7.705,7.8439,7.705,7.7744,508114
1997-09-08,7.7421,7.7421,7.6726,7.7421,201375
1997-09-09,7.6402,7.705,7.6402,7.6726,386991
1997-09-10,7.6402,7.7421,7.6402,7.6726,377145
1997-09-11,7.5708,7.6726,7.5708,7.6402,380729
1997-09-12,7.6402,7.705,7.6402,7.6726,343929
1997-09-15,7.6031,7.705,7.6031,7.6726,307207
1997-09-16,7.6031,7.6402,7.5336,7.5336,341277
1997-09-17,7.5012,7.5012,7.4317,7.4689,369050
1997-09-18,7.3994,7.5336,7.3623,7.5336,536764
1997-09-19,7.705,7.8439,7.705,7.8439,1366639
1997-09-22,7.8764,7.8764,7.7421,7.7744,859565
1997-09-23,7.7744,7.7744,7.6726,7.705,585278
1997-09-24,7.5708,7.6726,7.5708,7.6402,416336
1997-09-25,7.5012,7.5012,7.3994,7.4317,613814
1997-09-26,7.3994,7.4317,7.3623,7.3623,540259
1997-09-29,7.4317,7.5012,7.4317,7.4317,433645
1997-09-30,7.5708,7.5708,7.4317,7.4689,389995
1997-10-01,7.5336,7.5708,7.5012,7.5708,678461
1997-10-02,7.5012,7.5012,7.4317,7.4317,536927
1997-10-03,7.5336,7.6726,7.5336,7.6031,1416411
1997-10-06,7.5336,7.6726,7.5336,7.6031,1479721
1997-10-07,7.5336,7.7744,7.5336,7.7421,1446770
1997-10-08,7.7744,8.0846,7.7744,8.0476,2288118
1997-10-09,7.8764,7.9828,7.8439,7.8439,2236332
1997-10-10,7.7421,7.7744,7.6726,7.6726,1105243
1997-10-13,7.8113,7.9133,7.8113,7.9133,960477
1997-10-14,7.8764,7.9828,7.8113,7.8439,1163121
1997-10-15,7.9828,8.0152,7.9457,8.0152,1734081
1997-10-16,8.0476,8.0476,7.9133,7.9457,1075584
1997-10-17,7.9828,8.0846,7.9828,8.0476,1197370
1997-10-20,8.0846,8.1542,8.0846,8.0846,1745680
1997-10-21,8.1865,8.3903,8.1865,8.3579,1499272
1997-10-22,8.3903,8.5617,8.3903,8.4273,1719367
1997-10-23,8.3579,8.3579,8.0476,8.0846,3181697
1997-10-24,8.0152,8.1542,8.0152,8.1172,1754649
1997-10-27,7.6031,7.6402,7.4689,7.4689,1832815
1997-10-28,6.8531,6.8531,6.1678,6.2694,668532
1997-10-29,7.4689,7.4689,7.0243,7.2975,2058064
1997-10-30,7.0892,7.0892,6.8531,6.9873,1910298
1997-10-31,7.0566,7.1261,7.0243,7.0892,2258049
1997-11-03,7.0892,7.228,7.0892,7.1956,1335918
1997-11-04,6.9549,7.0243,6.8854,6.9178,1494059
1997-11-05,6.8531,6.8854,6.816,6.816,1373444
1997-11-06,6.9549,6.9549,6.8854,6.8854,784583
1997-11-07,6.7835,6.7835,6.6122,6.6816,981891
1997-11-12,6.6816,6.6816,6.1678,6.3714,1128647
1997-11-13,6.0983,6.1678,5.9964,6.1678,1927251
1997-11-14,6.2694,6.2694,6.1305,6.1678,1422806
1997-11-17,6.4733,6.5103,6.3389,6.4733,1341542
1997-11-18,6.5103,6.5103,6.3714,6.404,1176117
1997-11-19,6.0288,6.1678,6.0288,6.0612,969852
1997-11-20,6.0288,6.0288,5.9269,5.9964,761287
1997-11-21,6.2001,6.2001,6.0612,6.1305,892329
1997-11-24,5.5842,5.6861,5.4453,5.4822,1766597
1997-11-25,5.413,5.4453,5.3759,5.413,1571830
1997-11-26,5.4453,5.4453,5.2415,5.2739,1235632
1997-11-27,5.3759,5.3759,5.1027,5.1027,1461742
1997-11-28,5.2046,5.2046,5.0007,5.1398,1467847
1997-12-01,5.3436,5.4453,5.3436,5.3759,1635759
1997-12-02,5.413,5.413,5.3111,5.3111,952025
1997-12-03,5.3111,5.3111,5.1722,5.2415,663319
1997-12-04,5.2046,5.3111,5.1722,5.2046,1353498
1997-12-05,5.1722,5.1722,5.0007,5.0702,1181464
1997-12-08,5.0702,5.0702,4.9313,4.9685,707849
1997-12-09,5.0007,5.0007,4.899,4.9313,603086
1997-12-10,4.899,4.899,4.7969,4.7969,687801
1997-12-11,4.5562,4.5888,4.4174,4.4545,1050256
1997-12-12,4.4174,4.4545,4.4174,4.4174,1162676
1997-12-15,4.4869,4.5562,4.4545,4.4869,1090173
1997-12-16,4.4869,4.4869,4.3155,4.3478,1121414
1997-12-17,4.385,4.385,4.1117,4.1811,927577
1997-12-18,4.1117,4.1441,4.0099,4.0424,1231401
1997-12-19,3.9406,3.9406,3.8387,3.871,1348239
1997-12-22,3.8387,3.8387,3.7321,3.7321,922106
1997-12-23,3.7691,3.8387,3.7691,3.8387,1070411
1997-12-29,3.9406,4.1441,3.9406,4.1117,2063569
1997-12-30,4.3155,4.3478,4.2461,4.3155,1507851
1997-12-31,4.4545,4.6906,4.4545,4.6257,1565704
1998-01-05,4.5888,4.5888,4.3478,4.4174,1464022
1998-01-06,4.385,4.385,4.0747,4.1117,785944
1998-01-07,3.9729,3.9729,3.9729,3.9729,419224
1998-01-08,3.9406,3.9406,3.8015,3.8387,1069769
1998-01-09,3.871,3.871,3.7691,3.8387,1087847
1998-01-12,3.496,3.5283,3.4079,3.4264,1828268
1998-01-13,3.5979,3.5979,3.496,3.5979,1087222
1998-01-14,3.8015,3.8015,3.6996,3.6996,1431397
1998-01-15,3.6302,3.6302,3.496,3.5283,1039785
1998-01-16,3.7321,3.8387,3.7321,3.8387,1530711
1998-01-19,4.0424,4.0424,3.871,3.9406,1253480
1998-01-20,3.9034,3.9034,3.7691,3.8387,837679
1998-01-21,3.8387,3.8387,3.6673,3.6673,1224511
1998-01-22,3.6302,3.6673,3.5607,3.6302,1514573
1998-01-23,3.6302,3.7691,3.6302,3.6996,2252747
1998-01-26,3.7691,3.7691,3.6302,3.6302,1646407
1998-01-27,3.6673,3.6996,3.6302,3.6673,1748854
1998-01-28,3.6996,3.8387,3.6996,3.8387,2273121
1998-01-29,3.8387,4.0099,3.8015,3.8387,2632642
1998-01-30,3.871,3.9034,3.8387,3.9034,3462535
1998-02-02,4.0424,4.2831,4.0424,4.2461,2662474
1998-02-03,4.2831,4.3155,4.1811,4.2831,2895810
1998-02-04,4.2137,4.2831,4.1117,4.2831,2926184
1998-02-05,4.4869,4.899,4.4869,4.8621,2245604
1998-02-06,4.9313,5.5148,4.9313,5.3111,1852334
1998-02-09,5.413,5.5148,5.3436,5.413,3968369
1998-02-10,5.3111,5.3111,4.9685,5.0007,3148867
1998-02-11,4.9313,5.0702,4.7969,4.8295,2027762
1998-02-12,4.7278,4.7278,4.4174,4.4869,2113865
1998-02-13,4.4545,4.5888,4.4545,4.5562,2061194
1998-02-16,4.5562,4.5888,4.4545,4.4545,1215393
1998-02-17,4.5562,4.6583,4.4869,4.6583,1312697
1998-02-18,4.5888,4.5888,4.4545,4.4545,1684754
1998-02-19,4.4174,4.4869,4.2831,4.3155,2426900
1998-02-20,4.385,4.4174,4.3155,4.385,1655474
1998-02-23,4.4545,4.6583,4.4545,4.6257,1370909
1998-02-24,4.5562,4.5562,4.3478,4.385,1192057
1998-02-25,4.385,4.385,4.2137,4.2461,1221585
1998-02-26,4.385,4.4174,4.3478,4.385,1500686
1998-02-27,4.4869,4.5562,4.4869,4.524,1467136
1998-03-02,4.7278,4.8621,4.7278,4.8295,1786787
1998-03-03,4.7278,4.7278,4.5562,4.6583,1318581
1998-03-04,4.6583,4.6583,4.524,4.5562,1462326
1998-03-05,4.4174,4.4545,4.3155,4.4545,928784
1998-03-06,4.5888,4.6906,4.5888,4.6906,817935
1998-03-09,4.8295,5.0007,4.8295,4.8621,2223482
1998-03-10,4.899,5.0007,4.8621,4.899,1773038
1998-03-11,4.9685,4.9685,4.7969,4.8621,2481675
1998-03-12,4.7969,4.899,4.7969,4.899,1342424
1998-03-13,4.9313,4.9313,4.8621,4.9313,1496166
1998-03-16,4.8621,4.8621,4.7969,4.8295,538341
1998-03-17,4.7601,4.7601,4.5888,4.6257,1342797
1998-03-18,4.6257,4.7278,4.6257,4.6906,1040556
1998-03-19,4.6257,4.6583,4.5888,4.6257,879433
1998-03-20,4.6257,4.6583,4.5888,4.6257,507630
1998-03-23,4.6257,4.6257,4.5562,4.5888,442264
1998-03-24,4.524,4.524,4.4545,4.4545,917546
1998-03-25,4.385,4.4869,4.385,4.4869,724981
1998-03-26,4.4174,4.4174,4.3155,4.3155,618540
1998-03-27,4.3155,4.3478,4.2831,4.3155,602888
1998-03-30,4.1441,4.1811,4.0747,4.0747,646619
1998-03-31,3.9729,4.2831,3.9729,4.2831,1121113
1998-04-01,4.3478,4.4174,4.2461,4.2461,1431439
1998-04-02,4.1811,4.3155,4.1811,4.2137,329716
1998-04-06,4.2831,4.4174,4.2831,4.385,1051867
1998-04-07,4.4545,4.6257,4.4545,4.5562,531162
1998-04-08,4.524,4.524,4.385,4.4174,319910
1998-04-09,4.4545,4.4869,4.4545,4.4869,821090
1998-04-14,4.5562,4.6906,4.5562,4.6906,534783
1998-04-15,4.6257,4.6906,4.5562,4.6583,1164265
1998-04-16,4.7278,4.7969,4.6583,4.6906,1343929
1998-04-17,4.6906,4.6906,4.6257,4.6583,928906
1998-04-20,4.7601,4.7601,4.5888,4.5888,372581
1998-04-21,4.7969,4.9313,4.7601,4.9313,2569454
1998-04-22,4.9685,5.1027,4.9685,5.0702,1472275
1998-04-23,5.1398,5.3436,5.1398,5.3111,1962851
1998-04-24,5.3759,5.5472,5.3759,5.3759,1593361
1998-04-27,5.2739,5.2739,5.1398,5.1398,1368625
1998-04-28,5.1027,5.1027,4.9685,5.1027,1359223
1998-04-29,5.1398,5.2739,5.1398,5.2046,869601
1998-04-30,5.3111,5.413,5.3111,5.413,922011
1998-05-04,5.413,5.413,5.2739,5.3111,759333
1998-05-05,5.3759,5.3759,5.3111,5.3759,1531353
1998-05-06,5.3759,5.413,5.3436,5.3759,935004
1998-05-07,5.3111,5.3111,5.2739,5.2739,1568425
1998-05-08,5.2415,5.2415,5.1398,5.1398,714391
1998-05-11,5.1398,5.1398,5.0007,5.0332,345996
1998-05-12,4.8621,4.899,4.8295,4.8295,272713
1998-05-13,4.9313,5.1398,4.8621,4.899,314571
1998-05-14,4.899,4.9313,4.8295,4.9313,352639
1998-05-15,4.7969,4.899,4.7969,4.899,305605
1998-05-18,4.8621,4.8621,4.5888,4.5888,190301
1998-05-19,4.524,4.7278,4.524,4.6906,576365
1998-05-20,4.7278,4.8621,4.7278,4.7969,246375
1998-05-21,5.1027,5.3111,5.1027,5.1398,510326
1998-05-22,4.9313,4.9313,4.7969,4.7969,163232
1998-05-25,4.7969,4.7969,4.6906,4.7969,195548
1998-05-26,4.6583,4.7969,4.6583,4.7278,219933
1998-05-27,4.6257,4.6583,4.5888,4.5888,895675
1998-05-28,4.8295,4.8295,4.7278,4.7601,559605
1998-05-29,4.8621,4.8621,4.7601,4.7601,221266
1998-06-01,4.6257,4.6257,4.4545,4.5888,376312
1998-06-02,4.6906,4.7601,4.6906,4.6906,429370
1998-06-03,4.7969,4.9685,4.7969,4.899,508787
1998-06-04,5.0332,5.0702,5.0007,5.0332,620314
1998-06-05,5.1027,5.1722,5.0702,5.1398,625429
1998-06-08,5.1398,5.1722,4.9685,4.9685,700436
1998-06-09,5.0332,5.0332,4.899,4.9313,619038
1998-06-10,4.9685,4.9685,4.8621,4.8621,633979
1998-06-15,4.7278,4.7278,4.6257,4.6257,956370
1998-06-16,4.9685,4.9685,4.899,4.9685,450012
1998-06-17,4.899,5.0332,4.899,5.0007,985217
1998-06-18,5.1027,5.1027,4.8621,4.899,610882
1998-06-19,5.0007,5.0332,4.8295,5.0007,340300
1998-06-22,5.0007,5.0332,4.9685,4.9685,282554
1998-06-23,5.0702,5.0702,4.899,4.899,260584
1998-06-24,5.1398,5.1398,4.9685,5.0702,529030
1998-06-25,5.1027,5.1027,5.0332,5.0702,293384
1998-06-26,4.9685,4.9685,4.9313,4.9313,148419
1998-06-29,4.7969,4.899,4.7969,4.899,196383
1998-06-30,4.7969,4.8621,4.7969,4.8295,350944
1998-07-01,4.7969,4.899,4.7601,4.899,487225
1998-07-02,4.7969,4.8621,4.7969,4.8621,256822
1998-07-03,4.7969,4.8621,4.7969,4.8295,204194
1998-07-06,4.8295,4.899,4.8295,4.899,141917
1998-07-07,4.9685,4.9685,4.9313,4.9313,221918
1998-07-08,4.7969,4.8621,4.7969,4.8295,149917
1998-07-09,4.7601,4.7601,4.7601,4.7601,420026
1998-07-10,4.7969,4.7969,4.7601,4.7969,244585
1998-07-13,4.7969,4.899,4.7969,4.8621,119497
1998-07-14,4.9685,4.9685,4.899,4.9685,576084
1998-07-15,4.9685,5.0702,4.9685,5.0332,445522
1998-07-16,4.9685,5.1398,4.9685,5.1027,620084
1998-07-17,5.2046,5.2046,5.1027,5.2046,1592226
1998-07-20,5.2046,5.3111,5.2046,5.3111,625233
1998-07-21,5.3111,5.413,5.3111,5.3436,822555
1998-07-22,5.2739,5.2739,5.1027,5.1722,650770
1998-07-23,5.1398,5.2739,5.1398,5.2415,907408
1998-07-24,5.1722,5.2739,5.1722,5.2739,325500
1998-07-27,5.1722,5.2415,5.0332,5.0332,760954
1998-07-28,5.0332,5.0332,5.0007,5.0007,425750
1998-07-29,4.9313,5.1027,4.8621,5.0007,179221
1998-07-30,4.8621,4.9313,4.8295,4.8295,562214
1998-07-31,4.9313,4.9313,4.8295,4.8621,272360
1998-08-03,4.7969,4.8295,4.7278,4.7601,507110
1998-08-04,4.7969,4.9313,4.7969,4.899,146497
1998-08-05,4.6906,4.7601,4.6906,4.7278,207723
1998-08-06,4.8295,4.8295,4.7278,4.7601,138266
1998-08-07,4.7278,4.8621,4.7278,4.7969,192330
1998-08-10,4.7969,4.7969,4.7278,4.7601,115832
1998-08-11,4.5888,4.5888,4.3155,4.3155,181371
1998-08-12,4.3478,4.385,4.3478,4.385,505129
1998-08-13,4.1441,4.1441,4.0424,4.1441,920292
1998-08-14,4.3478,4.385,4.3155,4.3155,429328
1998-08-17,4.2461,4.3155,4.2461,4.3155,229962
1998-08-18,4.6583,4.6583,4.524,4.5888,464546
1998-08-19,4.524,4.6583,4.524,4.6257,873139
1998-08-20,4.524,4.5562,4.4869,4.524,1062905
1998-08-21,4.4174,4.4174,4.385,4.385,443726
1998-08-24,4.5562,4.5562,4.385,4.4545,222702
1998-08-25,4.6257,4.6257,4.524,4.524,339767
1998-08-26,4.524,4.5562,4.4174,4.5562,646936
1998-08-27,4.385,4.385,4.2461,4.2831,737828
1998-08-28,3.9729,4.1441,3.9729,4.1441,562047
1998-08-31,4.1117,4.1441,4.0424,4.1117,188288
1998-09-01,3.7691,4.0747,3.7691,3.8015,469213
1998-09-02,4.1441,4.2137,3.9406,4.0747,469676
1998-09-03,4.0424,4.0424,3.9034,4.0099,581403
1998-09-04,4.0747,4.1117,4.0747,4.1117,253947
1998-09-07,4.2461,4.3478,4.2137,4.2831,658512
1998-09-08,4.2461,4.385,4.1441,4.3478,305397
1998-09-09,4.1117,4.1811,4.0747,4.1117,142004
1998-09-10,4.1117,4.1441,4.1117,4.1441,221012
1998-09-11,3.9034,4.0099,3.9034,4.0099,290279
1998-09-14,4.1117,4.1117,4.0747,4.0747,103775
1998-09-15,4.1441,4.1441,4.0099,4.0099,265115
1998-09-16,4.1441,4.3478,4.1441,4.2831,403900
1998-09-17,4.2461,4.2461,4.0747,4.0747,292348
1998-09-18,4.2137,4.2137,4.1117,4.1811,375016
1998-09-21,4.1441,4.1441,4.0424,4.0424,123172
1998-09-22,3.9406,4.0747,3.9406,4.0747,106799
1998-09-23,4.1117,4.1117,4.0099,4.1117,112590
1998-09-24,4.2137,4.2137,4.0747,4.0747,364583
1998-09-25,4.0424,4.0424,3.9729,4.0099,152338
1998-09-28,4.2137,4.2137,4.1117,4.1117,234078
1998-09-29,4.1117,4.1117,4.0747,4.0747,62676
1998-09-30,4.0424,4.0424,3.9034,3.9406,100247
1998-10-01,3.6996,3.6996,3.496,3.5607,256460
1998-10-02,3.3384,3.496,3.3384,3.4589,526151
1998-10-05,3.4264,3.5283,3.357,3.357,162010
1998-10-06,3.3384,3.4264,3.3246,3.3895,634511
1998-10-07,3.4589,3.4589,3.357,3.3895,396397
1998-10-08,3.4079,3.4079,3.2552,3.306,73189
1998-10-09,3.3895,3.4589,3.3895,3.4264,139205
1998-10-12,3.496,3.496,3.4264,3.496,388326
1998-10-13,3.496,3.496,3.2552,3.4264,398240
1998-10-14,3.5607,3.5607,3.4264,3.5283,202926
1998-10-15,3.5979,3.6302,3.5979,3.5979,523359
1998-10-16,3.6996,3.6996,3.496,3.5283,242050
1998-10-19,3.4264,3.5979,3.4264,3.5979,287535
1998-10-20,3.7691,3.7691,3.6673,3.7321,295222
1998-10-21,3.7691,3.9406,3.7691,3.9034,235896
1998-10-22,3.9034,4.0424,3.9034,4.0099,229395
1998-10-23,4.0099,4.1441,4.0099,4.0747,534935
1998-10-26,4.0424,4.2831,4.0424,4.2461,406873
1998-10-27,4.1117,4.3155,4.1117,4.2831,846919
1998-10-28,4.1117,4.1811,4.0099,4.1117,430755
1998-10-29,4.1441,4.2831,4.1441,4.2831,493174
1998-10-30,4.2137,4.4174,4.2137,4.385,928171
1998-11-02,4.6257,4.9685,4.5888,4.899,247251
1998-11-03,4.7969,4.7969,4.7278,4.7969,622135
1998-11-04,4.3478,4.6906,4.3478,4.6583,327071
1998-11-05,4.7601,4.7601,4.5888,4.6257,461085
1998-11-06,4.6906,4.6906,4.5888,4.5888,747284
1998-11-09,4.6583,4.6906,4.5888,4.5888,180016
1998-11-10,4.524,4.5888,4.524,4.5888,89200
1998-11-12,4.385,4.385,4.2831,4.3155,85610
1998-11-13,4.4545,4.5562,4.385,4.385,250600
1998-11-16,4.6257,4.6906,4.5888,4.6583,176072
1998-11-17,4.3155,4.4174,4.3155,4.385,401491
1998-11-18,4.3478,4.385,4.1441,4.2461,304636
1998-11-19,4.2461,4.2461,4.1441,4.2137,628961
1998-11-20,4.2831,4.3155,4.2831,4.3155,104542
1998-11-23,4.4174,4.524,4.4174,4.4545,171315
1998-11-24,4.4174,4.4174,4.2831,4.385,167469
1998-11-25,4.2831,4.3478,4.2831,4.3478,356047
1998-11-26,4.4545,4.4545,4.3478,4.3478,170830
1998-11-27,4.2831,4.385,4.2831,4.2831,71729
1998-11-30,4.2461,4.2831,4.2137,4.2461,305437
1998-12-01,4.1441,4.1441,4.0424,4.0747,197125
1998-12-02,4.1811,4.3155,4.1811,4.2831,171206
1998-12-03,4.2137,4.524,4.2137,4.3155,521810
1998-12-04,4.2831,4.385,4.2831,4.3478,271857
1998-12-07,4.4545,4.4545,4.4174,4.4174,288617
1998-12-08,4.385,4.385,4.2831,4.385,494124
1998-12-09,4.385,4.4869,4.385,4.4545,318793
1998-12-10,4.4545,4.524,4.4545,4.4545,341719
1998-12-11,4.385,4.4545,4.385,4.4174,123489
1998-12-14,4.3155,4.3155,4.2831,4.2831,1058818
1998-12-15,4.2461,4.2831,4.1811,4.1811,674391
1998-12-16,3.8387,4.1117,3.8387,4.0099,999214
1998-12-17,3.9406,4.0099,3.9406,3.9729,546068
1998-12-18,3.9406,4.0099,3.9034,3.9406,662711
1998-12-21,3.8015,3.9729,3.8015,3.9406,310721
1998-12-22,3.9729,4.1117,3.9729,4.0747,746337
1998-12-23,4.1811,4.3155,4.1811,4.3155,445500
1998-12-28,4.385,4.4545,4.385,4.385,147823
1998-12-29,4.4174,4.4174,4.2461,4.2831,597000
1998-12-30,4.2831,4.2831,4.2461,4.2831,1023869
1998-12-31,4.2831,4.2831,4.2461,4.2831,265115
1999-01-04,4.3155,4.4545,4.3155,4.385,87359
1999-01-05,4.2831,4.2831,4.1811,4.2137,402417
1999-01-06,4.1811,4.3478,4.1811,4.3478,1762458
1999-01-07,4.3478,4.385,4.2831,4.3155,584165
1999-01-08,4.3155,4.5562,4.3155,4.524,550678
1999-01-11,4.385,4.4869,4.385,4.4869,500720
1999-01-12,4.2831,4.3478,4.2831,4.3155,311647
1999-01-13,4.0747,4.0747,3.8387,3.9034,274168
1999-01-14,3.9034,4.0424,3.9034,3.9729,377288
1999-01-15,3.5283,3.8015,3.5283,3.7691,455081
1999-01-18,3.871,4.1117,3.871,4.0424,703756
1999-01-19,4.0424,4.2137,4.0099,4.2137,499825
1999-01-20,4.2461,4.385,4.1811,4.1811,396057
1999-01-21,4.4869,5.1027,4.4869,5.0007,4087365
1999-01-22,4.5888,5.0332,4.5888,4.8295,1218979
1999-01-25,4.6906,5.0007,4.6906,4.899,868829
1999-01-26,5.0007,5.2415,4.899,4.9313,1357755
1999-01-27,5.0007,5.1398,4.7969,5.0702,1600366
1999-01-28,4.9313,5.1027,4.9313,5.0007,1519108
1999-01-29,5.0332,5.1722,5.0332,5.1398,1138978
1999-02-01,5.1027,5.1722,5.1027,5.1722,1770615
1999-02-02,5.0007,5.0702,5.0007,5.0007,840854
1999-02-03,4.7601,4.8295,4.6906,4.7601,1091702
1999-02-04,4.7969,4.7969,4.6257,4.6583,838991
1999-02-05,4.4545,4.5888,4.4545,4.5562,301034
1999-02-08,4.5562,4.7601,4.5562,4.6906,487477
1999-02-09,4.6257,4.6583,4.5562,4.5888,440667
1999-02-10,4.4545,4.5888,4.4545,4.5888,249824
1999-02-11,4.5562,4.7278,4.5562,4.5562,74009
1999-02-12,4.7969,4.8295,4.7969,4.7969,635426
1999-02-15,4.6906,4.7278,4.6906,4.6906,57184
1999-02-16,4.9313,5.0332,4.899,5.0332,520064
1999-02-17,5.0332,5.1722,5.0332,5.1398,656884
1999-02-18,5.1027,5.2739,5.0332,5.2739,613575
1999-02-19,5.1398,5.2415,5.1398,5.2415,1144587
1999-02-22,5.2739,5.3111,5.2415,5.2739,582043
1999-02-23,5.2046,5.2046,4.9685,4.9685,627774
1999-02-24,5.0332,5.0702,4.9685,4.9685,815075
1999-02-25,4.9313,5.0007,4.7969,4.899,197364
1999-02-26,4.8295,5.1027,4.8295,5.0702,322544
1999-03-01,5.2046,5.2415,5.1722,5.2415,886779
1999-03-02,5.3111,5.3111,5.1398,5.2739,579338
1999-03-03,5.3111,5.3111,5.2415,5.2739,749605
1999-03-04,5.3436,5.3436,5.2415,5.2739,434204
1999-03-05,5.3759,5.6168,5.3759,5.6168,575437
1999-03-08,5.6168,5.9269,5.6168,5.8251,678260
1999-03-09,5.7556,5.8898,5.6168,5.6168,462789
1999-03-10,5.5148,5.5842,5.5148,5.5842,619385
1999-03-11,5.5472,5.6538,5.5472,5.6538,202921
1999-03-12,5.6861,5.6861,5.5148,5.5148,460255
1999-03-15,5.6168,5.6168,5.5148,5.5472,543689
1999-03-16,5.5148,5.5472,5.5148,5.5148,1265701
1999-03-17,5.5148,5.5472,5.5148,5.5148,890115
1999-03-18,5.4822,5.4822,5.3111,5.3111,313269
1999-03-19,5.5472,5.5472,5.413,5.5148,200933
1999-03-22,5.4453,5.8898,5.4453,5.6538,453766
1999-03-23,5.6538,5.788,5.4822,5.7556,814452
1999-03-24,5.6538,6.0983,5.6538,5.9964,1023329
1999-03-25,6.0983,6.302,6.0983,6.2694,1261911
1999-03-26,6.6816,6.6816,6.4733,6.5103,1389670
1999-03-29,6.5103,6.5103,6.2001,6.5103,485601
1999-03-30,6.5103,6.5103,6.2694,6.2694,429754
1999-03-31,6.302,6.302,6.1305,6.2001,549431
1999-04-01,6.1305,6.2001,6.0288,6.0288,427801
1999-04-06,6.0983,6.2694,6.0983,6.2326,726200
1999-04-07,6.1678,6.4408,6.1678,6.4408,251492
1999-04-08,6.6447,6.7464,6.6447,6.6816,560178
1999-04-09,6.7835,6.7835,6.5428,6.5428,755275
1999-04-12,6.5751,6.5751,6.5103,6.5428,316548
1999-04-13,6.6447,6.7835,6.5103,6.6816,300682
1999-04-14,6.6816,6.6816,6.5751,6.6122,359494
1999-04-15,6.7464,7.1585,6.7464,7.0566,490369
1999-04-16,7.3994,7.8439,7.3994,7.6402,1802040
1999-04-19,8.1172,8.4965,8.1172,8.4273,1771784
1999-04-20,8.219,8.2559,8.0846,8.1172,1458723
1999-04-21,8.0846,8.0846,7.9828,8.0846,953647
1999-04-22,8.219,8.5292,8.219,8.3579,1515692
1999-04-23,8.2559,8.2559,8.219,8.219,725692
1999-04-26,8.219,8.219,8.0476,8.1865,410044
1999-04-27,8.219,8.219,8.1542,8.1542,864000
1999-04-28,8.219,8.219,7.8764,8.0846,614920
1999-04-29,8.0846,8.1172,8.0846,8.0846,635547
1999-04-30,8.4273,8.6675,8.4273,8.6306,617573
1999-05-04,8.9411,8.9411,8.8022,8.8022,888173
1999-05-05,8.8022,8.8022,8.5617,8.6675,376111
1999-05-06,8.7326,8.7326,8.5617,8.6675,260567
1999-05-07,8.7326,8.8392,8.7,8.8022,363642
1999-05-10,8.8716,8.974,8.8716,8.974,463885
1999-05-11,8.9041,8.9041,8.9041,8.9041,784086
1999-05-12,8.9041,8.9411,8.7,8.7,509665
1999-05-13,8.8392,8.8392,8.6675,8.7,475782
1999-05-14,8.6675,8.6675,8.2884,8.2884,197568
1999-05-17,7.8113,8.3903,7.8113,8.3255,480368
1999-05-18,8.5617,9.525,8.5617,9.4173,484658
1999-05-19,9.4173,9.761,9.3172,9.3541,1231432
1999-05-20,8.7326,8.974,8.7326,8.974,278591
1999-05-21,9.4549,9.4549,9.2474,9.2842,704178
1999-05-24,8.7326,9.145,8.7326,9.1131,113145
