date,open,max,min,close,vol
2010-05-26,58.8,64.153,58.8,64.153,38172
2010-05-27,62.003,62.815,60.543,61.924,23449
2010-05-28,61.639,63.261,60.625,60.625,15648
2010-05-31,60.625,60.625,59.287,60.625,2828
2010-06-01,60.585,62.572,59.409,60.828,40830
2010-06-02,60.828,62.045,60.828,61.314,3494
2010-06-04,60.828,61.396,60.098,61.153,1935
2010-06-07,59.287,61.153,59.287,61.153,11644
2010-06-08,60.26,60.828,60.26,60.828,89074
2010-06-09,60.787,61.234,60.016,60.463,14811
2010-06-10,59.489,60.991,59.45,60.828,108348
2010-06-11,61.234,61.234,60.342,60.828,63452
2010-06-14,60.828,61.314,60.016,60.828,2642
2010-06-15,60.179,61.274,60.179,61.274,87539
2010-06-16,61.153,61.963,60.991,61.963,48005
2010-06-17,61.639,62.693,61.639,62.653,337120
2010-06-18,62.653,63.18,62.207,63.18,57545
2010-06-21,62.247,63.058,62.247,62.247,14725
2010-06-22,62.126,62.612,62.126,62.126,54483
2010-06-23,62.693,62.693,61.639,61.639,4115
2010-06-24,60.828,61.234,60.26,61.153,26817
2010-06-25,60.585,61.639,60.585,61.639,1809
2010-06-28,60.991,62.451,60.991,62.451,68469
2010-06-29,61.314,62.451,60.828,62.451,2617
2010-06-30,62.368,62.368,61.234,62.329,20083
2010-07-01,62.329,62.329,60.828,60.909,28875
2010-07-02,61.234,61.234,60.828,61.234,57051
2010-07-05,61.07,61.476,60.869,60.991,26048
2010-07-06,60.949,61.639,60.949,61.112,63161
2010-07-07,61.112,61.476,60.828,61.07,3827
2010-07-08,61.558,61.558,61.355,61.355,160
2010-07-09,61.355,61.355,60.828,60.909,2930
2010-07-12,60.991,61.396,60.665,60.665,26236
2010-07-13,61.314,62.288,60.707,61.476,17136
2010-07-14,62.207,62.207,60.949,61.639,40777
2010-07-15,61.639,62.045,61.031,62.045,1828
2010-07-16,62.126,62.856,61.68,62.856,151699
2010-07-19,62.735,62.735,61.112,62.531,26047
2010-07-20,62.451,62.612,61.801,62.612,14628
2010-07-21,62.612,63.261,62.612,63.261,13499
2010-07-22,63.261,63.991,63.22,63.91,13694
2010-07-23,63.383,63.667,63.342,63.383,10142
2010-07-26,63.747,63.747,63.301,63.301,33948
2010-07-27,63.301,63.667,63.261,63.423,17083
2010-07-28,63.301,63.747,63.301,63.667,77251
2010-07-29,63.423,63.667,63.301,63.505,131286
2010-07-30,63.585,63.585,63.383,63.464,5663
2010-08-02,63.464,64.073,63.423,64.073,97255
2010-08-03,63.91,64.68,63.91,64.194,5335
2010-08-04,64.478,64.558,64.194,64.558,50150
2010-08-05,64.68,64.883,64.194,64.721,41427
2010-08-06,64.842,64.883,64.112,64.276,23081
2010-08-09,63.301,64.073,61.761,63.667,9097
2010-08-10,63.667,63.667,62.288,63.139,5073
2010-08-11,62.612,63.545,62.329,63.18,21828
2010-08-12,62.288,63.099,62.288,63.099,1575
2010-08-13,62.612,63.261,61.841,62.978,9954
2010-08-16,61.761,62.856,61.396,62.856,2733
2010-08-17,62.045,63.261,62.045,63.261,2351
2010-08-18,62.531,63.261,62.531,63.261,794
2010-08-19,62.774,64.883,62.774,64.478,74033
2010-08-20,64.073,64.073,63.261,64.073,959
2010-08-23,64.721,64.883,63.342,64.558,5434
2010-08-24,64.437,64.842,63.261,63.667,11420
2010-08-25,63.261,64.478,63.261,64.478,1746
2010-08-26,64.478,64.478,64.073,64.073,32445
2010-08-27,64.721,66.019,64.721,65.695,306841
2010-08-30,66.505,67.194,66.1,66.911,9957
2010-08-31,67.154,67.884,65.369,67.884,23689
2010-09-01,67.641,68.938,66.75,68.938,16784
2010-09-02,68.938,68.938,68.127,68.127,109801
2010-09-03,68.127,68.411,67.479,68.127,7335
2010-09-06,68.857,68.899,68.168,68.168,7964
2010-09-07,68.533,68.533,67.924,67.924,19884
2010-09-08,67.844,67.844,67.316,67.316,15392
2010-09-09,67.316,67.721,66.1,66.992,46558
2010-09-10,66.667,67.154,66.505,66.587,34429
2010-09-13,66.911,67.316,66.626,67.316,51613
2010-09-14,66.952,67.154,66.871,67.114,51456
2010-09-15,67.235,67.641,66.829,66.829,25227
2010-09-16,66.829,67.032,66.829,66.911,8643
2010-09-17,67.316,68.127,66.75,68.127,142772
2010-09-20,68.249,68.736,67.721,67.721,54952
2010-09-21,67.519,67.965,67.277,67.479,72607
2010-09-22,67.479,67.559,66.992,67.559,25640
2010-09-23,67.721,68.127,67.316,67.559,119796
2010-09-24,67.682,68.127,67.316,68.127,82129
2010-09-27,68.127,68.938,68.127,68.614,98102
2010-09-28,68.857,68.857,68.046,68.127,92201
2010-09-29,68.249,68.614,68.046,68.046,107145
2010-09-30,67.965,70.52,67.803,70.52,181995
2010-10-01,72.993,72.993,71.372,72.913,175026
2010-10-04,72.913,72.913,71.94,72.344,53508
2010-10-05,72.344,72.993,72.182,72.223,48492
2010-10-06,81.103,87.187,81.103,86.782,735292
2010-10-07,87.592,89.212,85.16,85.646,347668
2010-10-08,84.348,86.295,84.348,85.646,302835
2010-10-11,85.24,86.456,85.24,86.376,60967
2010-10-12,85.97,86.7,85.646,86.7,29943
2010-10-13,86.376,87.106,85.727,85.97,15827
2010-10-14,86.051,86.782,85.727,86.051,66038
2010-10-15,87.024,87.024,85.89,86.295,20073
2010-10-18,84.916,85.97,84.916,85.646,292819
2010-10-19,85.646,86.051,85.16,85.484,115348
2010-10-20,85.565,86.782,85.565,86.538,30821
2010-10-21,86.538,86.944,85.97,86.619,27600
2010-10-22,86.782,86.944,85.97,86.619,85335
2010-10-25,87.024,93.27,86.619,88.405,53302
2010-10-26,90.028,91.325,89.053,90.677,105874
2010-10-27,91.405,91.405,90.028,90.837,86253
2010-10-28,92.461,92.461,90.428,92.381,122524
2010-10-29,92.461,92.461,91.325,91.484,29970
2010-11-02,91.564,92.381,90.677,91.405,17862
2010-11-03,91.405,91.405,90.189,90.756,12758
2010-11-04,90.837,90.837,85.97,86.7,55317
2010-11-05,86.619,86.782,84.348,84.754,243059
2010-11-08,85.565,89.212,84.997,85.89,46036
2010-11-09,86.7,86.782,85.89,86.051,61906
2010-11-10,86.376,88.325,86.376,87.349,17124
2010-11-12,87.106,87.349,86.214,87.187,16768
2010-11-15,88.405,88.405,86.051,86.051,40833
2010-11-16,87.106,87.106,85.97,85.97,20937
2010-11-17,86.376,86.782,85.97,86.7,13420
2010-11-18,88.325,88.325,86.861,86.861,21081
2010-11-19,87.592,87.592,85.97,86.456,46054
2010-11-22,85.97,87.187,85.97,86.782,41499
2010-11-23,86.782,86.782,85.565,85.565,98031
2010-11-24,86.861,86.861,81.915,84.348,37230
2010-11-25,85.16,85.16,81.753,83.051,322096
2010-11-26,83.537,87.592,81.915,81.915,552066
2010-11-29,84.185,84.185,81.996,82.321,331198
2010-11-30,83.294,83.374,82.321,82.725,147285
2010-12-01,82.321,85.97,82.321,85.97,116653
2010-12-02,86.782,87.349,86.214,86.861,78198
2010-12-03,86.214,86.861,85.16,86.782,57276
2010-12-06,87.512,87.592,86.132,86.782,12466
2010-12-07,86.782,87.024,85.97,87.024,8715
2010-12-08,86.782,86.782,84.429,85.16,15096
2010-12-09,85.16,87.43,85.16,87.187,58902
2010-12-10,87.512,87.998,86.782,87.592,31269
2010-12-13,87.592,91.245,87.349,90.269,52585
2010-12-14,90.428,90.837,88.644,89.212,19387
2010-12-15,90.028,92.381,88.812,92.381,33830
2010-12-16,91.645,91.645,90.677,90.837,33712
2010-12-17,91.325,92.292,90.508,92.292,30345
2010-12-20,92.292,93.027,90.917,90.917,10707
2010-12-21,92.461,92.541,91.165,91.484,15774
2010-12-22,91.564,91.564,89.861,89.861,24736
2010-12-23,89.861,91.564,89.7,90.028,3608
2010-12-27,90.348,91.564,90.348,91.325,14174
2010-12-28,91.645,91.645,90.837,91.165,27493
2010-12-29,91.165,91.645,90.348,91.564,43876
2010-12-30,89.621,90.837,88.405,90.028,22510
2010-12-31,89.621,89.621,89.212,89.212,20179
2011-01-03,89.462,90.756,89.212,90.028,14536
2011-01-04,90.028,92.86,90.028,92.461,135051
2011-01-05,92.62,93.513,92.461,93.186,73112
2011-01-07,93.27,93.27,91.245,91.564,11196
2011-01-10,91.564,92.133,88.644,89.621,27584
2011-01-11,90.028,90.756,89.861,89.861,14292
2011-01-12,90.028,90.837,90.028,90.597,16176
2011-01-13,90.597,90.597,89.861,90.028,18800
2011-01-14,90.597,90.597,89.053,89.621,18002
2011-01-17,89.621,90.269,89.212,89.7,22792
2011-01-18,89.7,91.245,89.7,91.245,40829
2011-01-19,91.245,91.484,90.837,91.405,10817
2011-01-20,91.245,91.325,89.7,91.245,7102
2011-01-21,90.189,92.052,90.189,90.597,19674
2011-01-24,90.756,91.405,89.212,89.621,36222
2011-01-25,90.837,90.837,89.381,90.109,48761
2011-01-26,90.109,92.052,90.109,90.756,12768
2011-01-27,90.837,91.645,89.462,90.028,26799
2011-01-28,90.028,90.837,89.939,90.269,2301
2011-01-31,90.269,92.052,89.621,92.052,19059
2011-02-01,91.645,97.329,91.645,96.517,107573
2011-02-02,96.106,98.056,95.379,95.948,19677
2011-02-03,97.329,97.329,95.696,95.696,35244
2011-02-04,95.696,96.424,94.893,95.136,21161
2011-02-07,95.696,100.25,95.696,98.46,70500
2011-02-08,99.347,99.75,98.303,98.539,42851
2011-02-09,98.953,99.347,97.973,98.135,31667
2011-02-10,98.135,98.135,93.27,94.968,37840
2011-02-11,95.948,97.087,95.948,96.349,17103
2011-02-14,96.918,98.135,96.106,96.19,3885
2011-02-15,96.19,97.245,95.873,96.349,10442
2011-02-16,96.19,97.329,96.19,96.918,26859
2011-02-17,96.517,96.918,95.948,96.106,13523
2011-02-18,95.873,95.873,93.27,95.538,12724
2011-02-21,94.567,95.304,94.24,94.968,2436
2011-02-22,94.735,94.735,93.27,93.345,6229
2011-02-23,93.27,94.968,93.27,94.641,4987
2011-02-24,95.211,95.211,93.27,94.073,11985
2011-02-25,94.073,94.893,93.755,94.483,4392
2011-02-28,93.345,95.538,93.345,95.211,25762
2011-03-01,96.031,96.031,94.483,94.567,13056
2011-03-02,95.052,95.696,93.681,95.696,2766
2011-03-03,95.696,96.424,95.304,96.424,44625
2011-03-04,96.517,98.953,96.106,97.404,42628
2011-03-07,97.404,101.14,97.329,98.46,59220
2011-03-08,99.111,100.16,98.224,99.347,8658
2011-03-09,99.75,100.81,98.303,99.75,39212
2011-03-10,99.75,100.16,98.056,98.953,11082
2011-03-11,98.303,98.539,96.517,97.73,21499
2011-03-14,97.488,98.864,97.488,97.889,4741
2011-03-15,97.973,99.75,96.918,99.75,12620
2011-03-16,100.65,102.19,100.16,101.79,84421
2011-03-17,102.19,105.44,102.19,104.8,103149
2011-03-18,105.02,106.25,103.33,103.33,510597
2011-03-21,105.27,105.36,103.65,103.65,90635
2011-03-22,103.65,103.73,99.84,101.31,197291
2011-03-23,100.97,102.19,100.65,101.38,70954
2011-03-24,102.19,102.19,101.38,102.19,59162
2011-03-25,101.79,102.19,100.74,102.19,86266
2011-03-28,102.6,103.41,101.14,101.38,48548
2011-03-29,102.19,102.19,101.22,102.19,45132
2011-03-30,102.19,103.57,101.38,101.62,59628
2011-03-31,103.65,103.65,101.06,101.53,28572
2011-04-01,102.83,102.91,100.57,101.7,48490
2011-04-04,101.79,102.52,100.16,100.48,109103
2011-04-05,100.89,101.79,100.48,101.14,42200
2011-04-06,101.87,101.87,100.48,100.48,66356
2011-04-07,101.87,103.57,101.53,102.68,221086
2011-04-08,103,103.57,101.87,101.87,112153
2011-04-11,103.33,103.41,101.87,102.19,39477
2011-04-12,102.19,102.76,101.79,102.19,104069
2011-04-13,102.19,103.65,102.19,102.83,72134
2011-04-14,103.41,103.41,101.47,102.03,143705
2011-04-15,102.19,102.6,101.53,102.19,28510
2011-04-18,102.6,102.83,100.16,100.57,102607
2011-04-19,101.22,102.19,100.57,100.57,45439
2011-04-20,101.38,102.6,101.05,101.22,43266
2011-04-21,102.11,102.19,101.47,102.11,41740
2011-04-26,102.52,102.6,101.38,102.19,20377
2011-04-27,102.19,102.19,101.38,102.11,42376
2011-04-28,102.19,102.19,101.22,101.38,17215
2011-04-29,102.19,102.19,100.97,102.11,8981
2011-05-02,102.11,102.19,101.05,101.53,21709
2011-05-04,100.74,101.38,98.303,98.618,83411
2011-05-05,98.953,100.57,89.212,98.135,79143
2011-05-06,98.953,98.953,96.601,96.76,52937
2011-05-09,96.76,97.329,95.873,95.948,61722
2011-05-10,96.19,97.329,94.968,94.968,38739
2011-05-11,95.78,96.517,94.324,94.324,148885
2011-05-12,92.381,92.381,87.106,87.916,300288
2011-05-13,88.893,89.462,85.565,86.295,115985
2011-05-16,85.97,88.812,85.646,86.456,138722
2011-05-17,86.861,88.812,86.861,87.998,63194
2011-05-18,89.132,91.165,87.998,90.677,80090
2011-05-19,90.677,92.78,90.677,92.541,67350
2011-05-20,93.027,94.165,91.973,91.973,44376
2011-05-23,92.133,92.212,90.028,90.756,44248
2011-05-24,90.677,90.756,89.212,90.189,56283
2011-05-25,90.428,92.62,90.028,92.212,20523
2011-05-26,92.461,93.27,91.893,92.701,40894
2011-05-27,92.701,93.513,92.292,93.27,86369
2011-05-30,93.914,93.914,93.27,93.914,47107
2011-05-31,94.893,96.265,94.893,95.789,114695
2011-06-01,96.424,96.76,95.304,96.424,94645
2011-06-02,95.78,96.349,95.304,95.873,280212
2011-06-03,96.424,96.424,94.073,95.538,62928
2011-06-06,95.463,95.696,94.567,95.696,84988
2011-06-07,96.106,97.329,96.106,96.106,32496
2011-06-08,96.517,96.834,95.622,95.696,20774
2011-06-09,95.696,96.918,95.463,96.517,58789
2011-06-10,96.517,96.517,95.696,95.78,19213
2011-06-13,95.78,96.19,94.073,94.165,14960
2011-06-14,95.463,95.463,94.324,95.304,29225
2011-06-15,94.641,96.19,94.324,96.106,62571
2011-06-16,94.968,95.873,94.409,95.696,40811
2011-06-17,95.696,96.424,94.483,95.696,125198
2011-06-20,95.696,96.031,94.735,95.696,35861
2011-06-21,95.696,95.696,94.073,94.893,35411
2011-06-22,94.893,94.893,93.681,94.735,45627
2011-06-24,93.681,94.735,92.952,94.324,17986
2011-06-27,92.78,93.914,90.917,93.839,41876
2011-06-28,93.186,93.513,91.245,93.27,27066
2011-06-29,94.073,94.073,92.381,93.27,28968
2011-06-30,93.839,93.998,92.461,93.186,68571
2011-07-01,92.461,93.428,92.461,93.428,15442
2011-07-04,94.073,94.073,93.27,93.597,26555
2011-07-05,93.998,94.073,93.345,94.073,21251
2011-07-06,94.073,94.073,92.461,92.78,10976
2011-07-07,92.461,95.538,92.461,95.463,36055
2011-07-08,94.893,95.146,94.073,94.409,34893
2011-07-11,94.409,94.81,91.812,91.812,20457
2011-07-12,92.052,92.944,90.028,91.645,53825
2011-07-13,92.541,94.24,91.812,92.292,89643
2011-07-14,92.461,94.073,92.212,92.541,45456
2011-07-15,93.27,93.755,92.62,93.681,22882
2011-07-18,93.998,93.998,91.165,91.165,39758
2011-07-19,91.245,93.923,91.245,92.78,120206
2011-07-20,93.681,93.923,92.62,92.62,21833
2011-07-21,93.513,93.513,91.245,91.564,133495
2011-07-22,92.461,92.461,91.645,91.893,39552
2011-07-25,91.893,92.381,91.245,91.325,61542
2011-07-26,91.484,91.484,89.212,90.428,32691
2011-07-27,91.502,91.502,86.571,89.195,40595
2011-07-28,88.537,89.939,86.735,89.861,81050
2011-07-29,88.537,88.626,87.228,87.967,38178
2011-08-01,88.787,88.865,86.982,86.982,35688
2011-08-02,86.488,87.884,84.846,85.175,136275
2011-08-03,83.531,84.599,78.849,80.821,146991
2011-08-04,81.027,83.778,78.933,79.918,116345
2011-08-05,75.153,80.288,73.922,77.043,182139
2011-08-08,77.043,77.043,75.153,76.386,125283
