date,open,max,min,close,vol
1998-06-08,27.157,27.157,26.943,26.943,184363
1998-06-09,27.157,27.157,26.098,26.098,211680
1998-06-10,26.734,26.943,26.312,26.734,335908
1998-06-15,25.884,25.884,25.039,25.039,130075
1998-06-16,25.884,27.157,25.884,26.734,168138
1998-06-17,27.157,27.58,26.734,27.157,169160
1998-06-18,28.431,28.431,27.794,28.431,402484
1998-06-19,28.853,28.853,28.008,28.216,242399
1998-06-22,29.281,29.704,28.853,29.281,151004
1998-06-23,28.216,28.431,28.008,28.431,138674
1998-06-24,28.008,28.431,28.008,28.431,56786
1998-06-25,28.008,28.853,28.008,28.431,98305
1998-06-26,28.008,28.644,27.58,28.644,160154
1998-06-29,28.216,28.644,28.216,28.431,29403
1998-06-30,28.216,28.431,28.008,28.216,256281
1998-07-01,28.216,28.431,28.216,28.216,88151
1998-07-02,28.644,28.853,28.644,28.853,112628
1998-07-03,28.853,29.49,28.853,29.281,120300
1998-07-06,29.281,30.34,29.281,29.919,179372
1998-07-07,29.919,29.919,29.49,29.49,369545
1998-07-08,29.068,29.068,28.853,28.853,293848
1998-07-09,28.853,28.853,28.853,28.853,97415
1998-07-10,28.853,28.853,28.644,28.644,140792
1998-07-13,28.853,30.127,28.853,29.919,290985
1998-07-14,30.554,30.978,30.127,30.554,444831
1998-07-15,30.554,30.554,30.127,30.34,670356
1998-07-16,30.127,30.554,30.127,30.554,167075
1998-07-17,31.191,31.613,30.763,30.978,627409
1998-07-20,31.191,32.673,31.191,32.673,230675
1998-07-21,31.827,33.1,31.191,32.464,298917
1998-07-22,31.827,31.827,31.399,31.613,224727
1998-07-23,31.613,32.673,31.613,32.673,222872
1998-07-24,31.191,32.037,31.191,32.037,367695
1998-07-27,30.978,31.191,30.34,30.554,193836
1998-07-28,30.34,30.554,30.127,30.127,322330
1998-07-29,28.431,29.704,28.431,29.704,223633
1998-07-30,29.49,29.49,28.853,29.281,311974
1998-07-31,29.281,29.281,28.853,28.853,93434
1998-08-03,27.58,27.58,27.157,27.371,126957
1998-08-04,26.312,26.943,26.312,26.943,334997
1998-08-05,25.461,25.461,24.824,25.039,281770
1998-08-06,24.824,25.039,23.974,23.974,228679
1998-08-07,23.766,24.611,23.766,24.402,347566
1998-08-10,25.039,25.247,24.611,24.611,167879
1998-08-11,24.188,24.188,23.128,23.128,311367
1998-08-12,22.914,23.551,22.278,23.128,412093
1998-08-13,21.855,21.855,20.792,21.219,411392
1998-08-14,22.493,23.337,22.493,23.128,193926
1998-08-17,21.855,22.493,21.855,22.278,281057
1998-08-18,23.974,23.974,23.337,23.766,350986
1998-08-19,24.611,24.611,24.188,24.402,235499
1998-08-20,23.974,23.974,23.337,23.551,187884
1998-08-21,22.7,22.7,22.278,22.493,448195
1998-08-24,22.493,22.493,22.064,22.493,415727
1998-08-25,22.493,22.914,22.493,22.7,214372
1998-08-26,22.7,22.7,21.427,21.642,180627
1998-08-27,20.456,21.219,18.842,19.095,402971
1998-08-28,18.415,18.415,17.525,18.375,360533
1998-08-31,17.398,17.821,17.398,17.695,498111
1998-09-01,16.548,17.102,16.466,16.592,452134
1998-09-02,18.205,19.095,18.205,18.923,373997
1998-09-03,19.989,19.989,18.969,19.095,520956
1998-09-04,19.946,20.367,19.517,20.071,426787
1998-09-07,20.367,20.792,20.367,20.495,495105
1998-09-08,20.367,20.792,19.946,20.792,404410
1998-09-09,19.732,19.732,19.308,19.308,206797
1998-09-10,18.249,19.095,18.249,18.458,188683
1998-09-11,17.74,18.249,17.74,18.205,368233
1998-09-14,18.249,19.517,18.249,18.672,365107
1998-09-15,18.672,18.672,17.992,18.161,312354
1998-09-16,18.503,18.584,18.205,18.249,184049
1998-09-17,18.249,18.249,17.229,17.398,109019
1998-09-18,17.614,18.249,17.398,18.034,188405
1998-09-21,17.614,17.614,17.184,17.398,216636
1998-09-22,17.614,18.034,17.614,17.909,213873
1998-09-23,17.821,18.415,17.821,18.249,221786
1998-09-24,18.886,19.095,18.672,18.672,429270
1998-09-25,18.034,18.034,17.614,17.782,463178
1998-09-28,17.184,17.398,17.184,17.311,278858
1998-09-29,17.311,17.311,17.102,17.229,212745
1998-09-30,15.615,15.873,15.445,15.829,565863
1998-10-01,14.555,14.555,13.876,14.002,401639
1998-10-02,13.705,14.002,13.535,13.876,694221
1998-10-05,13.112,13.365,12.519,12.645,494095
1998-10-06,11.927,12.519,11.927,12.431,467520
1998-10-07,13.029,13.029,12.261,12.305,282123
1998-10-08,12.349,12.349,11.46,11.624,318728
1998-10-09,12.305,12.645,12.223,12.519,602287
1998-10-12,13.282,13.282,12.898,13.238,245000
1998-10-13,12.728,13.112,12.728,12.898,483485
1998-10-14,12.728,13.156,12.728,13.156,347877
1998-10-15,13.201,13.282,12.859,12.859,739635
1998-10-16,13.578,13.793,13.365,13.666,853362
1998-10-19,13.75,13.75,13.578,13.666,296716
1998-10-20,13.535,14.303,13.535,14.259,404647
1998-10-21,14.045,14.468,14.045,14.43,511492
1998-10-22,14.468,15.362,14.468,15.274,301901
1998-10-23,15.193,16.125,15.193,15.873,319691
1998-10-26,16.125,16.932,16.082,16.805,385759
1998-10-27,16.548,16.719,16.208,16.548,536917
1998-10-28,16.125,16.125,15.57,15.703,657262
1998-10-29,15.57,16.17,15.57,15.785,505154
1998-10-30,16.125,16.763,16.125,16.592,768472
1998-11-02,17.398,18.375,17.398,18.288,334129
1998-11-03,18.205,18.205,17.782,17.909,1047549
1998-11-04,18.458,19.434,18.458,19.434,304113
1998-11-05,20.285,20.285,19.517,19.686,908094
1998-11-06,20.792,20.792,20.115,20.324,360611
1998-11-09,20.792,20.792,20.367,20.582,402825
1998-11-10,19.352,19.775,19.308,19.352,151203
1998-11-12,18.672,19.095,18.288,18.415,179729
1998-11-13,18.249,19.352,18.249,19.352,328666
1998-11-16,20.071,21.005,20.071,20.792,183208
1998-11-17,19.946,19.946,19.095,19.308,234265
1998-11-18,19.308,19.56,19.095,19.183,248803
1998-11-19,19.012,19.012,18.458,18.756,190139
1998-11-20,18.798,19.095,18.798,19.095,302706
1998-11-23,19.605,19.732,19.434,19.517,416464
1998-11-24,19.946,19.946,18.756,19.05,289861
1998-11-25,19.012,19.308,18.716,19.308,468055
1998-11-26,19.05,19.352,18.969,19.095,188395
1998-11-27,18.458,18.584,17.614,18.458,533785
1998-11-30,17.821,18.249,17.821,17.909,364424
1998-12-01,17.014,17.184,16.548,16.592,326525
1998-12-02,17.014,17.184,16.805,16.977,196146
1998-12-03,16.548,17.48,16.125,17.311,136002
1998-12-04,17.184,17.865,17.184,17.821,204500
1998-12-07,18.079,18.288,17.821,18.249,125719
1998-12-08,18.249,18.584,18.118,18.584,342190
1998-12-09,18.545,18.969,18.545,18.672,170329
1998-12-10,19.308,19.732,19.308,19.391,282068
1998-12-11,18.672,18.672,18.458,18.545,149586
1998-12-14,18.288,18.503,18.249,18.288,164378
1998-12-15,18.716,18.886,18.584,18.672,80362
1998-12-16,18.756,18.756,18.288,18.503,121548
1998-12-17,18.584,18.584,18.034,18.079,101799
1998-12-18,18.458,18.458,18.079,18.415,194308
1998-12-21,18.249,18.249,17.821,17.992,52859
1998-12-22,18.249,18.923,18.249,18.756,137128
1998-12-23,18.672,19.139,18.672,19.095,251516
1998-12-28,19.308,20.115,19.308,19.858,145617
1998-12-29,19.517,19.517,18.969,19.012,140978
1998-12-30,19.139,19.139,18.756,19.012,130890
1998-12-31,18.375,18.672,18.375,18.584,141062
1999-01-04,19.095,19.095,18.672,18.886,122748
1999-01-05,18.969,18.969,18.331,18.415,179758
1999-01-06,18.672,19.266,18.672,19.183,532321
1999-01-07,19.946,20.153,19.605,19.686,417160
1999-01-08,19.946,21.855,19.946,21.642,804307
1999-01-11,21.219,21.219,20.665,20.708,561799
1999-01-12,20.367,20.582,19.901,19.946,232010
1999-01-13,19.095,19.095,17.311,17.909,395038
1999-01-14,17.398,17.947,17.311,17.442,734905
1999-01-15,16.548,17.184,16.339,17.102,780295
1999-01-18,18.205,18.331,17.614,18.249,588918
1999-01-19,18.249,18.249,17.398,17.947,314401
1999-01-20,17.821,18.205,17.398,17.398,320169
1999-01-21,18.034,18.034,17.651,17.821,399788
1999-01-22,16.977,16.977,16.637,16.805,408149
1999-01-25,16.296,16.763,16.296,16.51,447286
1999-01-26,16.422,16.763,16.339,16.719,746975
1999-01-27,17.184,17.184,16.888,17.014,378480
1999-01-28,17.695,18.415,17.695,18.415,602266
1999-01-29,18.331,18.415,18.118,18.415,661844
1999-02-01,18.249,18.249,17.695,17.821,313961
1999-02-02,17.695,17.865,17.525,17.525,260224
1999-02-03,17.695,17.821,17.184,17.48,171974
1999-02-04,17.821,17.821,17.442,17.525,377158
1999-02-05,17.695,17.695,17.355,17.398,221733
1999-02-08,17.695,17.821,17.651,17.821,272415
1999-02-09,17.442,17.525,17.229,17.229,158715
1999-02-10,17.014,17.398,16.977,17.355,100632
1999-02-11,17.229,17.614,17.229,17.568,129654
1999-02-12,17.821,17.947,17.614,17.74,321640
1999-02-15,17.398,17.651,17.398,17.651,215171
1999-02-16,17.782,17.821,17.568,17.821,158653
1999-02-17,17.782,17.782,17.442,17.568,151221
1999-02-18,17.568,17.651,17.568,17.568,63327
1999-02-19,17.355,17.525,17.184,17.272,192982
1999-02-22,16.977,16.977,16.548,16.548,441845
1999-02-23,16.977,16.977,16.339,16.466,425954
1999-02-24,16.805,16.805,16.422,16.637,197529
1999-02-25,16.805,16.805,16.208,16.466,147671
1999-02-26,16.548,16.548,16.125,16.125,370867
1999-03-01,16.125,16.125,15.615,15.659,337231
1999-03-02,15.703,16.125,15.659,16.125,254426
1999-03-03,15.703,15.911,15.488,15.488,235304
1999-03-04,15.193,15.193,14.895,15.066,332368
1999-03-05,15.066,15.236,14.682,15.066,395557
1999-03-08,15.319,15.659,15.193,15.615,507276
1999-03-09,15.956,16.252,15.829,15.911,428740
1999-03-10,16.125,16.125,15.911,16.042,213620
1999-03-11,16.125,16.51,16.125,16.422,232864
1999-03-12,16.932,17.102,16.805,17.102,266045
1999-03-15,16.977,16.977,16.378,16.548,306189
1999-03-16,16.125,16.466,16.125,16.17,163981
1999-03-17,16.125,16.51,16.042,16.51,135285
1999-03-18,16.252,16.252,15.998,16.17,195466
1999-03-19,16.977,17.398,16.888,17.147,463890
1999-03-22,17.568,19.605,17.568,19.605,1213082
1999-03-23,19.308,20.495,18.798,18.798,929959
1999-03-24,17.398,18.672,17.398,18.629,884537
1999-03-25,18.672,19.605,18.672,19.139,700898
1999-03-26,19.095,19.605,18.545,18.584,1154325
1999-03-29,19.095,19.946,18.584,19.775,658252
1999-03-30,19.946,20.792,19.775,19.946,1155531
1999-03-31,19.989,20.495,19.989,20.324,758665
1999-04-01,19.946,20.495,19.946,20.153,468416
1999-04-06,20.412,20.752,20.285,20.412,466562
1999-04-07,20.582,21.049,20.582,21.005,655873
1999-04-08,21.219,23.337,21.219,22.493,1247260
1999-04-09,23.337,23.337,22.493,22.914,1306738
1999-04-12,22.493,22.7,21.855,22.064,791736
1999-04-13,22.493,22.493,21.642,22.493,718703
1999-04-14,21.427,22.064,21.427,21.642,325890
1999-04-15,21.219,21.219,20.495,20.627,258124
1999-04-16,20.922,21.175,20.627,20.627,265512
1999-04-19,21.219,22.7,21.219,22.493,387743
1999-04-20,21.005,21.427,20.834,21.005,560674
1999-04-21,21.219,21.219,20.878,21.005,347220
1999-04-22,21.219,21.427,21.092,21.219,442061
1999-04-23,21.219,21.219,20.582,20.752,178139
1999-04-26,20.582,20.582,20.242,20.285,169639
1999-04-27,20.582,20.582,20.324,20.367,345805
1999-04-28,20.071,20.071,19.434,19.517,173816
1999-04-29,19.517,19.649,19.434,19.605,202668
1999-04-30,20.367,20.367,19.946,19.989,250067
1999-05-04,20.582,20.582,20.285,20.367,328311
1999-05-05,20.242,20.627,20.071,20.495,204385
1999-05-06,21.005,21.427,20.792,21.005,287166
1999-05-07,21.219,21.427,21.131,21.219,376037
1999-05-10,21.005,21.049,20.922,20.922,179879
1999-05-11,21.005,21.005,20.792,20.96,126695
1999-05-12,20.834,20.96,19.946,20.153,88792
1999-05-13,20.198,20.367,20.115,20.367,112074
1999-05-14,20.198,20.198,19.434,19.517,230594
1999-05-17,19.479,19.479,19.308,19.352,130198
1999-05-18,19.308,19.649,19.308,19.649,373151
1999-05-19,19.56,20.115,19.56,19.946,283995
1999-05-20,20.028,20.627,20.028,20.456,285337
1999-05-21,20.495,20.627,20.153,20.456,243324
1999-05-24,20.324,20.324,19.901,20.028,34240
1999-05-25,19.775,19.901,19.56,19.858,146294
1999-05-26,19.775,20.285,19.775,20.028,152911
1999-05-27,20.115,20.115,19.775,19.819,102556
1999-05-28,19.858,19.946,19.479,19.56,158489
1999-05-31,19.095,19.479,19.095,19.308,156267
1999-06-01,19.139,19.517,19.139,19.517,206241
1999-06-02,19.479,19.517,19.434,19.434,70864
1999-06-07,19.479,19.479,19.183,19.308,208193
1999-06-08,19.183,19.221,19.012,19.095,137222
1999-06-09,18.886,19.308,18.886,19.221,316884
1999-06-10,19.479,19.517,19.05,19.095,243798
1999-06-11,19.095,19.649,19.095,19.605,269877
1999-06-14,19.517,20.582,19.517,20.285,541005
1999-06-15,20.324,21.005,20.115,20.708,500188
1999-06-16,20.834,21.642,20.834,21.427,947735
1999-06-17,21.855,23.766,21.855,22.914,1034920
1999-06-18,23.551,23.974,22.914,23.551,1003458
1999-06-21,22.914,22.914,20.582,22.493,581931
1999-06-22,22.064,22.493,21.642,21.855,441347
1999-06-23,20.834,22.7,20.834,21.855,1033688
1999-06-24,22.7,23.128,22.278,22.493,869856
1999-06-25,22.493,23.337,22.493,23.128,521700
1999-06-28,23.551,25.675,23.551,25.461,1179550
1999-06-29,25.461,25.884,24.824,25.461,1457391
1999-06-30,23.128,26.521,23.128,26.521,2998037
1999-07-01,27.58,27.58,26.098,26.098,1074430
1999-07-02,26.312,26.943,25.884,26.098,1179080
1999-07-05,26.312,26.312,25.675,26.098,562921
1999-07-06,26.098,26.312,25.884,26.098,545162
1999-07-07,26.098,27.157,26.098,26.734,716083
1999-07-08,26.734,27.794,26.734,27.58,1007116
1999-07-09,28.008,29.49,28.008,28.853,1312598
1999-07-12,28.644,28.644,27.58,28.008,760255
1999-07-13,27.58,28.853,27.58,28.008,1321279
1999-07-14,28.853,30.127,28.853,30.127,1913974
1999-07-15,31.613,31.613,29.281,29.49,3829036
1999-07-16,29.49,29.704,29.281,29.49,1580536
1999-07-19,29.919,29.919,28.644,28.853,647289
1999-07-20,28.644,29.068,28.008,28.008,405114
1999-07-21,27.371,27.58,26.521,26.521,697287
1999-07-22,26.521,26.521,25.884,26.312,504534
1999-07-23,24.611,25.461,24.188,25.039,2186267
1999-07-26,25.247,25.247,23.337,23.551,460046
1999-07-27,23.551,24.402,23.337,24.402,636680
1999-07-28,24.611,25.461,24.611,25.039,678402
1999-07-29,25.461,25.884,25.039,25.247,725856
1999-07-30,25.247,26.312,25.247,25.884,357696
1999-08-02,26.098,26.098,25.461,25.884,217662
1999-08-03,25.461,25.461,24.824,25.461,385522
1999-08-04,25.039,25.247,24.611,25.039,253240
1999-08-05,24.611,25.884,24.611,25.884,713647
1999-08-06,25.461,26.521,25.461,26.312,767416
1999-08-09,26.098,26.734,26.098,26.312,616622
1999-08-10,26.098,26.098,25.461,25.461,299129
1999-08-11,25.039,25.884,25.039,25.675,474354
1999-08-12,25.461,26.098,25.461,25.884,215183
1999-08-13,25.675,25.884,25.461,25.884,297476
1999-08-16,25.884,25.884,25.461,25.675,373497
1999-08-17,24.611,25.461,24.611,25.039,199840
1999-08-18,25.039,25.247,25.039,25.039,188355
1999-08-19,25.461,25.884,25.247,25.247,215578
